Prior Probabilities:
dec_pos 0.2470703125
dec_neg 0.2421875
tru_pos 0.2529296875
tru_neg 0.2578125

Modeled Probabilities:
Word , dec_pos , dec_neg , tru_pos , tru_neg
2007 , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.00021151486949532553 , 3.0314053595246755e-05
close-by , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
unit , 8.963384574015148e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 0.00015157026797623377
mutt , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
definitely , 0.003271635369515529 , 0.0009338682899833979 , 0.0016921189559626043 , 0.0004547108039287013
spreading , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
groupon , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
drafty , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
retuning , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
1or , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
leaky , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
kitchen , 0.0004481692287007574 , 0.00010376314333148866 , 0.0002538178433943906 , 0.00024251242876197404
needs , 0.0005826199973109846 , 0.0001383508577753182 , 0.0001269089216971953 , 0.0002121983751667273
absolutely , 0.0008963384574015148 , 0.0003458771444382955 , 0.0006345446084859766 , 0.0004547108039287013
table , 8.963384574015148e-05 , 0.00010376314333148866 , 8.46059477981302e-05 , 0.0003637686431429611
messed , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 0.00012125621438098702
june , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.00021151486949532553 , 0.00015157026797623377
bagles , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
invitations , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
inexpensively , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
rare , 8.963384574015148e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 6.062810719049351e-05
earn , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
chriskindl , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
palace , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
fashioned , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
$46 , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
politician , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
events , 0.00017926769148030297 , 3.458771444382955e-05 , 0.0001269089216971953 , 9.094216078574027e-05
disconnect , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
canine , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
work , 0.0012548738403621207 , 0.0013489208633093526 , 0.0002961208172934557 , 0.0014550745725718443
failing , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
rooms , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
friendly , 0.003137184600905302 , 0.0008992805755395684 , 0.003638055755319599 , 0.0007275372862859222
employed , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
drew , 0.0001344507686102272 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
had , 4.481692287007574e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 6.062810719049351e-05
navy , 0.0005826199973109846 , 0.00010376314333148866 , 0.0011421802952747578 , 0.00012125621438098702
check , 0.0011204230717518934 , 0.00231737686773658 , 0.001607513008164474 , 0.001364132411786104
a++ , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
model , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
incompetent , 4.481692287007574e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 0.00012125621438098702
microwaved , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
michigan , 0.0008963384574015148 , 3.458771444382955e-05 , 0.002876602225136427 , 0.0006669091790954286
recompense , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
erica , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00015157026797623377
ushered , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
cork , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
sq , 0.0001344507686102272 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
example , 8.963384574015148e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 9.094216078574027e-05
wonderous , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
blck , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
unfolding , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
awkwardly , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
slightest , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
nightlife , 0.0001344507686102272 , 3.458771444382955e-05 , 0.0001269089216971953 , 6.062810719049351e-05
transfering , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
celebrities , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
neatly , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
interior , 0.00017926769148030297 , 0.00010376314333148866 , 8.46059477981302e-05 , 6.062810719049351e-05
mid-level , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
present , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00018188432157148054
static , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
polar , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
nasty , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
air-condition , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
brands , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
grandchildren , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
australian , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
utililzed , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
engineers , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
breads , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001692118955962604 , 6.062810719049351e-05
creatively , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
hold , 4.481692287007574e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 0.0003334545895477143
angrily , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
passed , 0.0001344507686102272 , 0.00017293857221914775 , 8.46059477981302e-05 , 9.094216078574027e-05
slab , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
fully-equipped , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
dragging , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
exceeded , 0.0002240846143503787 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
tvs , 8.963384574015148e-05 , 3.458771444382955e-05 , 0.0002538178433943906 , 6.062810719049351e-05
tons , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 9.094216078574027e-05
blu , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
score , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
owned , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
striking , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 3.0314053595246755e-05
decrease , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
dined , 0.0001344507686102272 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
human , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
convenience , 0.0002240846143503787 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
reminded , 0.0001344507686102272 , 6.91754288876591e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
self-park , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
theoretically , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
00a , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
ps , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
caters , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
tim , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
thursday , 4.481692287007574e-05 , 6.91754288876591e-05 , 0.0002538178433943906 , 3.0314053595246755e-05
two-hours , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
outstanding , 8.963384574015148e-05 , 0.00010376314333148866 , 0.0001692118955962604 , 3.0314053595246755e-05
valentines , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
blow-up , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
step , 0.0001344507686102272 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
cafeteria , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
5 , 0.0008963384574015148 , 0.0005188157166574433 , 0.0007614535301831719 , 0.0008487935006669092
away-even , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
$16 , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
chacago , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
befitting , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
cuisine , 0.00017926769148030297 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
inlcuding , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
68 , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
microwaves , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
carte , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
sends , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
assures , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
accommodate , 0.0001344507686102272 , 0.0001383508577753182 , 4.23029738990651e-05 , 0.0002121983751667273
corner , 0.00017926769148030297 , 0.00031128942999446594 , 0.0007614535301831719 , 0.0003637686431429611
serene , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
roll , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 0.00024251242876197404
btw , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
fireplaces , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
im , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 0.00012125621438098702
k , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
freshener , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
memorial , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 6.062810719049351e-05
smelled , 8.963384574015148e-05 , 0.0010376314333148866 , 0.0001269089216971953 , 0.0003334545895477143
grindingly , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
--inviting , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
*only* , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
comment , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 9.094216078574027e-05
inflated , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
travel , 0.0006274369201810604 , 0.00031128942999446594 , 0.0006345446084859766 , 0.0006365951255001819
women , 4.481692287007574e-05 , 0.00010376314333148866 , 0.0001692118955962604 , 9.094216078574027e-05
lightbulb , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
refunds , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
unappealing , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
operated , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
essential , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
greet , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
forgotten , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
disturbed , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
akk , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
up-grade , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
recomment , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
dissipated , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
evidently , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
sync , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
towels , 0.0005378030744409088 , 0.0014526840066408412 , 0.0002538178433943906 , 0.0005759670183096883
statistical , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
character , 4.481692287007574e-05 , 0.00010376314333148866 , 8.46059477981302e-05 , 6.062810719049351e-05
7th , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 0.00012125621438098702
everywhere , 0.00017926769148030297 , 6.91754288876591e-05 , 0.0002538178433943906 , 0.00015157026797623377
chocolat , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
fish , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 0.0002121983751667273
overcooked , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
presidents , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
session , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
works , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0002538178433943906 , 6.062810719049351e-05
lounges , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
regretted , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
pan , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
$260 , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
friiday , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
redone , 4.481692287007574e-05 , 0.00010376314333148866 , 8.46059477981302e-05 , 3.0314053595246755e-05
hours , 0.00035853538296060593 , 0.001003043718871057 , 0.0003384237911925208 , 0.0006365951255001819
paradise , 0.0001344507686102272 , 6.91754288876591e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
lost , 0.00017926769148030297 , 0.00038046485888212504 , 0.0001692118955962604 , 0.0003334545895477143
terrycloth , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
whimiscal , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
rockers , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
camera , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
utilized , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
high-rise , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
begining , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
grand , 0.0004481692287007574 , 0.00024211400110680687 , 8.46059477981302e-05 , 9.094216078574027e-05
+ , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
ability , 8.963384574015148e-05 , 0.00010376314333148866 , 0.0001269089216971953 , 3.0314053595246755e-05
infamous , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
renovated , 0.0001344507686102272 , 0.00017293857221914775 , 0.0003384237911925208 , 0.00015157026797623377
visitors , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
handle--in , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
valuable , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
155 , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
sofabeds , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
angie , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 3.0314053595246755e-05
attention , 0.0002689015372204544 , 0.0002767017155506364 , 0.0001692118955962604 , 0.0002121983751667273
contain , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
unsatisfying , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
retaurant , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
apartments , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
logging , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
blasted , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
orlando , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
cheaply , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
moderately , 8.963384574015148e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 3.0314053595246755e-05
limit , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
com , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.00021151486949532553 , 0.00018188432157148054
desired , 4.481692287007574e-05 , 0.0001383508577753182 , 8.46059477981302e-05 , 9.094216078574027e-05
bad , 0.0002240846143503787 , 0.0011413945766463752 , 0.0005922416345869114 , 0.0012731902510003637
leak , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
apologized , 4.481692287007574e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 9.094216078574027e-05
managed , 4.481692287007574e-05 , 0.00024211400110680687 , 8.46059477981302e-05 , 9.094216078574027e-05
walkin , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
banging , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 6.062810719049351e-05
nonexistent , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
steven , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
mess , 8.963384574015148e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 0.00015157026797623377
indescriable , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
http , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
matched , 4.481692287007574e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 6.062810719049351e-05
attributes , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
ferrari , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
dancers , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
notorious , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
expenses , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
segregated , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
sofital , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
internet , 0.0008515215345314391 , 0.0008992805755395684 , 0.0009306654257794323 , 0.0009094216078574026
gulli , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
flush , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
crutches , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
doubt , 4.481692287007574e-05 , 0.00020752628666297732 , 8.46059477981302e-05 , 9.094216078574027e-05
i , 0.00017926769148030297 , 0.0001383508577753182 , 0.0001269089216971953 , 6.062810719049351e-05
noisily , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
curb , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
cinema , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
6th , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 0.00015157026797623377
find , 0.0008067046116613634 , 0.0016602102933038186 , 0.0007614535301831719 , 0.001242876197405117
heading , 8.963384574015148e-05 , 6.91754288876591e-05 , 0.0001269089216971953 , 3.0314053595246755e-05
blown , 8.963384574015148e-05 , 3.458771444382955e-05 , 0.00021151486949532553 , 6.062810719049351e-05
wherever , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
review , 8.963384574015148e-05 , 0.00010376314333148866 , 0.0001692118955962604 , 0.0003637686431429611
pubic , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
eaten , 8.963384574015148e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
lord , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
underwhelmed , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
admited , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
trust , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
nominal , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
skilled , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
skinny , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
claustrophobic , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
offense , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
remove , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
emulate , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
buffet , 0.0002240846143503787 , 0.00010376314333148866 , 0.0005076356867887812 , 0.0002121983751667273
situatated , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
tucked , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
conrad , 0.00035853538296060593 , 0.0009338682899833979 , 0.0002961208172934557 , 0.00039408269673820784
attic , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
accounting , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
designed , 0.00017926769148030297 , 0.00010376314333148866 , 0.0001269089216971953 , 3.0314053595246755e-05
inbuilding , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
unsanitary , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
